
=== TestCase9 case9\fail2\basic2 Fail execution 2 ===
{traceId=cd56f21c03727f64, spanId=cd56f21c03727f64, hostName=ts-preserve-other-service, srcName=null, src=null, host=ts-preserve-other-service, clock={"ts-preserve-other-service":1}, event=ts-preserve-other-service.PreserveOtherController.preserve, type=sr, parentId=, timestamp=1516856105233000, }
{traceId=cd56f21c03727f64, spanId=f9000fbb6faafe45, hostName=ts-travel2-service, destName=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":42,"ts-price-service":2,"ts-train-service":6,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":8,"ts-seat-service":16,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-seat-service, event=ts-travel2-service.Travel2Controller.getTrainTypeByTripId, type=ss, parentId=917aa35f77895e2d, timestamp=1516856105612000, }
{traceId=cd56f21c03727f64, spanId=f9000fbb6faafe45, hostName=ts-seat-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":42,"ts-price-service":2,"ts-train-service":6,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":8,"ts-seat-service":17,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=917aa35f77895e2d, timestamp=1516856105613000, }
{traceId=cd56f21c03727f64, spanId=bc5e3ba2565765ca, hostName=ts-seat-service, destName=ts-config-service, host=ts-seat-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":42,"ts-price-service":2,"ts-train-service":6,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":8,"ts-seat-service":18,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-config-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=917aa35f77895e2d, timestamp=1516856105614000, }
{traceId=cd56f21c03727f64, spanId=bc5e3ba2565765ca, hostName=ts-config-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-config-service, clock={"ts-basic-service":48,"ts-config-service":3,"ts-travel2-service":42,"ts-price-service":2,"ts-train-service":6,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":8,"ts-seat-service":18,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-config-service.ConfigController.query, type=sr, parentId=917aa35f77895e2d, timestamp=1516856105616000, }
{traceId=cd56f21c03727f64, spanId=bc5e3ba2565765ca, hostName=ts-config-service, destName=ts-seat-service, host=ts-config-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":42,"ts-price-service":2,"ts-train-service":6,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":8,"ts-seat-service":18,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-seat-service, event=ts-config-service.ConfigController.query, type=ss, parentId=917aa35f77895e2d, timestamp=1516856105620000, }
{traceId=cd56f21c03727f64, spanId=bc5e3ba2565765ca, hostName=ts-seat-service, srcName=ts-config-service, src=ts-config-service, host=ts-seat-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":42,"ts-price-service":2,"ts-train-service":6,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":8,"ts-seat-service":19,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=917aa35f77895e2d, timestamp=1516856105622000, }
{traceId=cd56f21c03727f64, spanId=917aa35f77895e2d, hostName=ts-seat-service, destName=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":42,"ts-price-service":2,"ts-train-service":6,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":8,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-travel2-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=ss, parentId=bc36a00832c1b9d6, timestamp=1516856105623000, }
{traceId=cd56f21c03727f64, spanId=917aa35f77895e2d, hostName=ts-travel2-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":43,"ts-price-service":2,"ts-train-service":6,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":8,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-travel2-service.Travel2Controller.getTripAllDetailInfo, type=cr, parentId=bc36a00832c1b9d6, timestamp=1516856105624500, }
{traceId=cd56f21c03727f64, spanId=272019f64f70a2a6, hostName=ts-travel2-service, destName=ts-train-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":44,"ts-price-service":2,"ts-train-service":6,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":8,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-train-service, event=ts-travel2-service.Travel2Controller.getTripAllDetailInfo, type=cs, parentId=bc36a00832c1b9d6, timestamp=1516856105625500, }
{traceId=cd56f21c03727f64, spanId=272019f64f70a2a6, hostName=ts-train-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-train-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":44,"ts-price-service":2,"ts-train-service":7,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":8,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=bc36a00832c1b9d6, timestamp=1516856105626500, }
{traceId=cd56f21c03727f64, spanId=272019f64f70a2a6, hostName=ts-train-service, destName=ts-travel2-service, host=ts-train-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":44,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":8,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-travel2-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=bc36a00832c1b9d6, timestamp=1516856105631500, }
{traceId=cd56f21c03727f64, spanId=272019f64f70a2a6, hostName=ts-travel2-service, srcName=ts-train-service, src=ts-train-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":45,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":8,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-travel2-service.Travel2Controller.getTripAllDetailInfo, type=cr, parentId=bc36a00832c1b9d6, timestamp=1516856105632500, }
{traceId=cd56f21c03727f64, spanId=bc36a00832c1b9d6, hostName=ts-travel2-service, destName=ts-preserve-other-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":8,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-preserve-other-service, event=ts-travel2-service.Travel2Controller.getTripAllDetailInfo, type=ss, parentId=cd56f21c03727f64, timestamp=1516856105636500, }
{traceId=cd56f21c03727f64, spanId=bc36a00832c1b9d6, hostName=ts-preserve-other-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-preserve-other-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":9,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-preserve-other-service.PreserveOtherController.preserve, type=cr, parentId=cd56f21c03727f64, timestamp=1516856105638000, }
{traceId=cd56f21c03727f64, spanId=622ab87fa74b2bb6, hostName=ts-preserve-other-service, destName=ts-station-service, host=ts-preserve-other-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":10,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-station-service, event=ts-preserve-other-service.PreserveOtherController.preserve, type=cs, parentId=cd56f21c03727f64, timestamp=1516856105640000, }
{traceId=cd56f21c03727f64, spanId=622ab87fa74b2bb6, hostName=ts-station-service, srcName=ts-preserve-other-service, src=ts-preserve-other-service, host=ts-station-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":25,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":10,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-station-service.StationController.queryForId, type=sr, parentId=cd56f21c03727f64, timestamp=1516856105641500, }
{traceId=cd56f21c03727f64, spanId=622ab87fa74b2bb6, hostName=ts-station-service, destName=ts-preserve-other-service, host=ts-station-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":26,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":10,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-preserve-other-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=cd56f21c03727f64, timestamp=1516856105644500, }
{traceId=cd56f21c03727f64, spanId=622ab87fa74b2bb6, hostName=ts-preserve-other-service, srcName=ts-station-service, src=ts-station-service, host=ts-preserve-other-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":26,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":11,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-preserve-other-service.PreserveOtherController.preserve, type=cr, parentId=cd56f21c03727f64, timestamp=1516856105646000, }
{traceId=cd56f21c03727f64, spanId=0db3918e866f86b5, hostName=ts-preserve-other-service, destName=ts-station-service, host=ts-preserve-other-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":26,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":12,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-station-service, event=ts-preserve-other-service.PreserveOtherController.preserve, type=cs, parentId=cd56f21c03727f64, timestamp=1516856105647000, }
{traceId=cd56f21c03727f64, spanId=0db3918e866f86b5, hostName=ts-station-service, srcName=ts-preserve-other-service, src=ts-preserve-other-service, host=ts-station-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":27,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":12,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-station-service.StationController.queryForId, type=sr, parentId=cd56f21c03727f64, timestamp=1516856105649000, }
{traceId=cd56f21c03727f64, spanId=0db3918e866f86b5, hostName=ts-station-service, destName=ts-preserve-other-service, host=ts-station-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":28,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":12,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-preserve-other-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=cd56f21c03727f64, timestamp=1516856105651000, }
{traceId=cd56f21c03727f64, spanId=0db3918e866f86b5, hostName=ts-preserve-other-service, srcName=ts-station-service, src=ts-station-service, host=ts-preserve-other-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":28,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":13,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-preserve-other-service.PreserveOtherController.preserve, type=cr, parentId=cd56f21c03727f64, timestamp=1516856105653000, }
{traceId=cd56f21c03727f64, spanId=8fcbaa9d0862b6f2, hostName=ts-preserve-other-service, destName=ts-ticketinfo-service, host=ts-preserve-other-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":28,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-ticketinfo-service, event=ts-preserve-other-service.PreserveOtherController.preserve, type=cs, parentId=cd56f21c03727f64, timestamp=1516856105654000, }
{traceId=cd56f21c03727f64, spanId=8fcbaa9d0862b6f2, hostName=ts-ticketinfo-service, srcName=ts-preserve-other-service, src=ts-preserve-other-service, host=ts-ticketinfo-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":28,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":37,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=sr, parentId=cd56f21c03727f64, timestamp=1516856105655500, }
{traceId=cd56f21c03727f64, spanId=0711ea314e690ce8, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":28,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=cs, parentId=8fcbaa9d0862b6f2, timestamp=1516856105657500, }
{traceId=cd56f21c03727f64, spanId=0711ea314e690ce8, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":49,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":28,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-basic-service.BasicController.queryForTravel, type=sr, parentId=8fcbaa9d0862b6f2, timestamp=1516856105659000, }
