
=== TestCase1 case1\fail1\basic-1 Fail execution 1 ===
{traceId=3915a9264c21ddce, spanId=3915a9264c21ddce, hostName=ts-travel-service, srcName=null, src=null, host=ts-travel-service, clock={"ts-travel-service":1}, event=ts-travel-service.TravelController.query, type=sr, parentId=, timestamp=1516884046070000, }
{traceId=acc47873eaeeab81, spanId=9511bee59a4602d8, hostName=ts-security-service, destName=ts-preserve-service, host=ts-security-service, clock={"ts-basic-service":24,"ts-price-service":2,"ts-travel-service":10,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":12,"ts-order-service":6,"ts-sso-service":6,"ts-preserve-service":14,"ts-order-other-service":4}, dest=ts-preserve-service, event=ts-security-service.SecurityController.check, type=ss, parentId=29ff685dcc6f51d1, timestamp=1516884478295500, }
{traceId=acc47873eaeeab81, spanId=a12267626430285e, hostName=ts-train-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-train-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":26,"ts-train-service":3,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":8,"ts-click-twice":5,"ts-ticketinfo-service":28,"ts-seat-service":6,"ts-order-service":8,"ts-sso-service":6,"ts-preserve-service":14,"ts-order-other-service":2}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=c33082123be513b8, timestamp=1516884478298500, }
{traceId=acc47873eaeeab81, spanId=9511bee59a4602d8, hostName=ts-preserve-service, srcName=ts-security-service, src=ts-security-service, host=ts-preserve-service, clock={"ts-basic-service":24,"ts-price-service":2,"ts-travel-service":10,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":12,"ts-order-service":6,"ts-sso-service":6,"ts-preserve-service":15,"ts-order-other-service":4}, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cr, parentId=29ff685dcc6f51d1, timestamp=1516884478298500, }
{traceId=acc47873eaeeab81, spanId=71e6ac3de15fd5fa, hostName=ts-preserve-service, destName=ts-contacts-service, host=ts-preserve-service, clock={"ts-basic-service":24,"ts-price-service":2,"ts-travel-service":10,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":12,"ts-order-service":6,"ts-sso-service":6,"ts-preserve-service":16,"ts-order-other-service":4}, dest=ts-contacts-service, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cs, parentId=29ff685dcc6f51d1, timestamp=1516884478301500, }
{traceId=acc47873eaeeab81, spanId=a12267626430285e, hostName=ts-train-service, destName=ts-travel-service, host=ts-train-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":26,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":8,"ts-click-twice":5,"ts-ticketinfo-service":28,"ts-seat-service":6,"ts-order-service":8,"ts-sso-service":6,"ts-preserve-service":14,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=c33082123be513b8, timestamp=1516884478304500, }
{traceId=acc47873eaeeab81, spanId=a12267626430285e, hostName=ts-travel-service, srcName=ts-train-service, src=ts-train-service, host=ts-travel-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":27,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":8,"ts-click-twice":5,"ts-ticketinfo-service":28,"ts-seat-service":6,"ts-order-service":8,"ts-sso-service":6,"ts-preserve-service":14,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=cr, parentId=c33082123be513b8, timestamp=1516884478307500, }
{traceId=acc47873eaeeab81, spanId=c33082123be513b8, hostName=ts-travel-service, destName=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":28,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":8,"ts-click-twice":5,"ts-ticketinfo-service":28,"ts-seat-service":6,"ts-order-service":8,"ts-sso-service":6,"ts-preserve-service":14,"ts-order-other-service":2}, dest=ts-seat-service, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=ss, parentId=0000c8f94a4b4b15, timestamp=1516884478309500, }
{traceId=acc47873eaeeab81, spanId=71e6ac3de15fd5fa, hostName=ts-contacts-service, srcName=ts-preserve-service, src=ts-preserve-service, host=ts-contacts-service, clock={"ts-basic-service":24,"ts-price-service":2,"ts-travel-service":10,"ts-train-service":2,"ts-contacts-service":5,"ts-station-service":12,"ts-route-service":4,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":12,"ts-order-service":6,"ts-sso-service":6,"ts-preserve-service":16,"ts-order-other-service":4}, event=ts-contacts-service.FuckContactsController.getContactsByContactsId, type=sr, parentId=29ff685dcc6f51d1, timestamp=1516884478310000, }
{traceId=acc47873eaeeab81, spanId=c33082123be513b8, hostName=ts-seat-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":28,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":8,"ts-click-twice":5,"ts-ticketinfo-service":28,"ts-seat-service":7,"ts-order-service":8,"ts-sso-service":6,"ts-preserve-service":14,"ts-order-other-service":2}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=0000c8f94a4b4b15, timestamp=1516884478311500, }
{traceId=acc47873eaeeab81, spanId=8be48880bf13ec0b, hostName=ts-seat-service, destName=ts-config-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":28,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":8,"ts-click-twice":5,"ts-ticketinfo-service":28,"ts-seat-service":8,"ts-order-service":8,"ts-sso-service":6,"ts-preserve-service":14,"ts-order-other-service":2}, dest=ts-config-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=0000c8f94a4b4b15, timestamp=1516884478313500, }
{traceId=acc47873eaeeab81, spanId=cc4f07f9d67bc280, hostName=ts-contacts-service, destName=ts-sso-service, host=ts-contacts-service, clock={"ts-basic-service":24,"ts-price-service":2,"ts-travel-service":10,"ts-train-service":2,"ts-contacts-service":6,"ts-station-service":12,"ts-route-service":4,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":12,"ts-order-service":6,"ts-sso-service":6,"ts-preserve-service":16,"ts-order-other-service":4}, dest=ts-sso-service, event=ts-contacts-service.FuckContactsController.getContactsByContactsId, type=cs, parentId=71e6ac3de15fd5fa, timestamp=1516884478316000, }
{traceId=acc47873eaeeab81, spanId=8be48880bf13ec0b, hostName=ts-config-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-config-service, clock={"ts-basic-service":40,"ts-config-service":1,"ts-price-service":2,"ts-travel-service":28,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":8,"ts-click-twice":5,"ts-ticketinfo-service":28,"ts-seat-service":8,"ts-order-service":8,"ts-sso-service":6,"ts-preserve-service":14,"ts-order-other-service":2}, event=ts-config-service.ConfigController.query, type=sr, parentId=0000c8f94a4b4b15, timestamp=1516884478317500, }
{traceId=acc47873eaeeab81, spanId=cc4f07f9d67bc280, hostName=ts-sso-service, srcName=ts-contacts-service, src=ts-contacts-service, host=ts-sso-service, clock={"ts-basic-service":24,"ts-price-service":2,"ts-travel-service":10,"ts-train-service":2,"ts-contacts-service":6,"ts-station-service":12,"ts-route-service":4,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":12,"ts-order-service":6,"ts-sso-service":7,"ts-preserve-service":16,"ts-order-other-service":4}, event=ts-sso-service.AccountSsoController.verifyLoginToken, type=sr, parentId=71e6ac3de15fd5fa, timestamp=1516884478320500, }
{traceId=acc47873eaeeab81, spanId=8be48880bf13ec0b, hostName=ts-config-service, destName=ts-seat-service, host=ts-config-service, clock={"ts-basic-service":40,"ts-config-service":2,"ts-price-service":2,"ts-travel-service":28,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":8,"ts-click-twice":5,"ts-ticketinfo-service":28,"ts-seat-service":8,"ts-order-service":8,"ts-sso-service":6,"ts-preserve-service":14,"ts-order-other-service":2}, dest=ts-seat-service, event=ts-config-service.ConfigController.query, type=ss, parentId=0000c8f94a4b4b15, timestamp=1516884478328500, }
{traceId=acc47873eaeeab81, spanId=cc4f07f9d67bc280, hostName=ts-sso-service, destName=ts-contacts-service, host=ts-sso-service, clock={"ts-basic-service":24,"ts-price-service":2,"ts-travel-service":10,"ts-train-service":2,"ts-contacts-service":6,"ts-station-service":12,"ts-route-service":4,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":12,"ts-order-service":6,"ts-sso-service":8,"ts-preserve-service":16,"ts-order-other-service":4}, dest=ts-contacts-service, event=ts-sso-service.AccountSsoController.verifyLoginToken, type=ss, parentId=71e6ac3de15fd5fa, timestamp=1516884478328500, }
{traceId=acc47873eaeeab81, spanId=8be48880bf13ec0b, hostName=ts-seat-service, srcName=ts-config-service, src=ts-config-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-config-service":2,"ts-price-service":2,"ts-travel-service":28,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":8,"ts-click-twice":5,"ts-ticketinfo-service":28,"ts-seat-service":9,"ts-order-service":8,"ts-sso-service":6,"ts-preserve-service":14,"ts-order-other-service":2}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=0000c8f94a4b4b15, timestamp=1516884478332500, }
{traceId=acc47873eaeeab81, spanId=cc4f07f9d67bc280, hostName=ts-contacts-service, srcName=ts-sso-service, src=ts-sso-service, host=ts-contacts-service, clock={"ts-basic-service":24,"ts-price-service":2,"ts-travel-service":10,"ts-train-service":2,"ts-contacts-service":7,"ts-station-service":12,"ts-route-service":4,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":12,"ts-order-service":6,"ts-sso-service":8,"ts-preserve-service":16,"ts-order-other-service":4}, event=ts-contacts-service.FuckContactsController.getContactsByContactsId, type=cr, parentId=71e6ac3de15fd5fa, timestamp=1516884478333000, }
{traceId=acc47873eaeeab81, spanId=0000c8f94a4b4b15, hostName=ts-seat-service, destName=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-config-service":2,"ts-price-service":2,"ts-travel-service":28,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":8,"ts-click-twice":5,"ts-ticketinfo-service":28,"ts-seat-service":10,"ts-order-service":8,"ts-sso-service":6,"ts-preserve-service":14,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=ss, parentId=6df15807ac7d9902, timestamp=1516884478334500, }
{traceId=acc47873eaeeab81, spanId=0000c8f94a4b4b15, hostName=ts-travel-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":40,"ts-config-service":2,"ts-price-service":2,"ts-travel-service":29,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":8,"ts-click-twice":5,"ts-ticketinfo-service":28,"ts-seat-service":10,"ts-order-service":8,"ts-sso-service":6,"ts-preserve-service":14,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=6df15807ac7d9902, timestamp=1516884478337000, }
{traceId=acc47873eaeeab81, spanId=d23e6db9ec584727, hostName=ts-travel-service, destName=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":40,"ts-config-service":2,"ts-price-service":2,"ts-travel-service":30,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":8,"ts-click-twice":5,"ts-ticketinfo-service":28,"ts-seat-service":10,"ts-order-service":8,"ts-sso-service":6,"ts-preserve-service":14,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=6df15807ac7d9902, timestamp=1516884478338000, }
{traceId=acc47873eaeeab81, spanId=71e6ac3de15fd5fa, hostName=ts-contacts-service, destName=ts-preserve-service, host=ts-contacts-service, clock={"ts-basic-service":24,"ts-price-service":2,"ts-travel-service":10,"ts-train-service":2,"ts-contacts-service":8,"ts-station-service":12,"ts-route-service":4,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":12,"ts-order-service":6,"ts-sso-service":8,"ts-preserve-service":16,"ts-order-other-service":4}, dest=ts-preserve-service, event=ts-contacts-service.FuckContactsController.getContactsByContactsId, type=ss, parentId=29ff685dcc6f51d1, timestamp=1516884478339000, }
{traceId=acc47873eaeeab81, spanId=d23e6db9ec584727, hostName=ts-ticketinfo-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":40,"ts-config-service":2,"ts-price-service":2,"ts-travel-service":30,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":8,"ts-click-twice":5,"ts-ticketinfo-service":29,"ts-seat-service":10,"ts-order-service":8,"ts-sso-service":6,"ts-preserve-service":14,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=sr, parentId=6df15807ac7d9902, timestamp=1516884478342500, }
{traceId=acc47873eaeeab81, spanId=f24b26c9b234f1c7, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":40,"ts-config-service":2,"ts-price-service":2,"ts-travel-service":30,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":8,"ts-click-twice":5,"ts-ticketinfo-service":30,"ts-seat-service":10,"ts-order-service":8,"ts-sso-service":6,"ts-preserve-service":14,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cs, parentId=d23e6db9ec584727, timestamp=1516884478345500, }
{traceId=acc47873eaeeab81, spanId=71e6ac3de15fd5fa, hostName=ts-preserve-service, srcName=ts-contacts-service, src=ts-contacts-service, host=ts-preserve-service, clock={"ts-basic-service":24,"ts-price-service":2,"ts-travel-service":10,"ts-train-service":2,"ts-contacts-service":8,"ts-station-service":12,"ts-route-service":4,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":12,"ts-order-service":6,"ts-sso-service":8,"ts-preserve-service":17,"ts-order-other-service":4}, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cr, parentId=29ff685dcc6f51d1, timestamp=1516884478347500, }
{traceId=acc47873eaeeab81, spanId=f24b26c9b234f1c7, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":41,"ts-config-service":2,"ts-price-service":2,"ts-travel-service":30,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":8,"ts-click-twice":5,"ts-ticketinfo-service":30,"ts-seat-service":10,"ts-order-service":8,"ts-sso-service":6,"ts-preserve-service":14,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForStationId, type=sr, parentId=d23e6db9ec584727, timestamp=1516884478348000, }
{traceId=acc47873eaeeab81, spanId=fbccbbff3628f984, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":42,"ts-config-service":2,"ts-price-service":2,"ts-travel-service":30,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":8,"ts-click-twice":5,"ts-ticketinfo-service":30,"ts-seat-service":10,"ts-order-service":8,"ts-sso-service":6,"ts-preserve-service":14,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForStationId, type=cs, parentId=f24b26c9b234f1c7, timestamp=1516884478350000, }
{traceId=acc47873eaeeab81, spanId=982c2757f4e3ad6d, hostName=ts-preserve-service, destName=ts-travel-service, host=ts-preserve-service, clock={"ts-basic-service":24,"ts-price-service":2,"ts-travel-service":10,"ts-train-service":2,"ts-contacts-service":8,"ts-station-service":12,"ts-route-service":4,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":12,"ts-order-service":6,"ts-sso-service":8,"ts-preserve-service":18,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cs, parentId=29ff685dcc6f51d1, timestamp=1516884478351500, }
