
=== TestCase10 case10\fail1\basic-1 Fail execution 1 ===
{traceId=8170d9f5a20edc2f, spanId=8170d9f5a20edc2f, hostName=ts-travel-service, srcName=null, src=null, host=ts-travel-service, clock={"ts-travel-service":1}, event=ts-travel-service.TravelController.query, type=sr, parentId=, timestamp=1516945706551000, }
{traceId=9e73a61ff974f8f1, spanId=abbf994cb3039374, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":94,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":68,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":52,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":58,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=d70104d8388cbcb4, timestamp=1516933807661500, }
{traceId=9e73a61ff974f8f1, spanId=abbf994cb3039374, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":95,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":68,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":52,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":58,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForStationId, type=cr, parentId=d70104d8388cbcb4, timestamp=1516933807662500, }
{traceId=9e73a61ff974f8f1, spanId=d70104d8388cbcb4, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":96,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":68,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":52,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":58,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForStationId, type=ss, parentId=629a7346f3f4c5cb, timestamp=1516933807664500, }
{traceId=9e73a61ff974f8f1, spanId=d70104d8388cbcb4, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":96,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":68,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":52,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":59,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cr, parentId=629a7346f3f4c5cb, timestamp=1516933807666500, }
{traceId=9e73a61ff974f8f1, spanId=629a7346f3f4c5cb, hostName=ts-ticketinfo-service, destName=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":96,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":68,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":52,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":60,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=ss, parentId=fa90dd25bf7b6a9c, timestamp=1516933807668500, }
{traceId=9e73a61ff974f8f1, spanId=629a7346f3f4c5cb, hostName=ts-travel-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":96,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":69,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":52,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":60,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=fa90dd25bf7b6a9c, timestamp=1516933807669500, }
{traceId=9e73a61ff974f8f1, spanId=84481a0ef32cd636, hostName=ts-travel-service, destName=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":96,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":70,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":52,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":60,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=fa90dd25bf7b6a9c, timestamp=1516933807670500, }
{traceId=9e73a61ff974f8f1, spanId=84481a0ef32cd636, hostName=ts-ticketinfo-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":96,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":70,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":52,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":61,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=sr, parentId=fa90dd25bf7b6a9c, timestamp=1516933807671500, }
{traceId=9e73a61ff974f8f1, spanId=34fb81153616e546, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":96,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":70,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":52,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":62,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cs, parentId=84481a0ef32cd636, timestamp=1516933807672500, }
{traceId=9e73a61ff974f8f1, spanId=34fb81153616e546, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":97,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":70,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":52,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":62,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForStationId, type=sr, parentId=84481a0ef32cd636, timestamp=1516933807674000, }
{traceId=9e73a61ff974f8f1, spanId=16a298b1bfa60d39, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":98,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":70,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":52,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":62,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForStationId, type=cs, parentId=34fb81153616e546, timestamp=1516933807675000, }
{traceId=9e73a61ff974f8f1, spanId=16a298b1bfa60d39, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":98,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":70,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":53,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":62,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-station-service.StationController.queryForId, type=sr, parentId=34fb81153616e546, timestamp=1516933807677000, }
{traceId=9e73a61ff974f8f1, spanId=16a298b1bfa60d39, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":98,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":70,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":54,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":62,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=34fb81153616e546, timestamp=1516933807680000, }
{traceId=9e73a61ff974f8f1, spanId=16a298b1bfa60d39, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":99,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":70,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":54,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":62,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForStationId, type=cr, parentId=34fb81153616e546, timestamp=1516933807682000, }
{traceId=9e73a61ff974f8f1, spanId=34fb81153616e546, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":100,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":70,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":54,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":62,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForStationId, type=ss, parentId=84481a0ef32cd636, timestamp=1516933807683000, }
{traceId=9e73a61ff974f8f1, spanId=34fb81153616e546, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":100,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":70,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":54,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":63,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cr, parentId=84481a0ef32cd636, timestamp=1516933807684500, }
{traceId=9e73a61ff974f8f1, spanId=84481a0ef32cd636, hostName=ts-ticketinfo-service, destName=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":100,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":70,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":54,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":64,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=ss, parentId=fa90dd25bf7b6a9c, timestamp=1516933807685500, }
{traceId=9e73a61ff974f8f1, spanId=84481a0ef32cd636, hostName=ts-travel-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":100,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":71,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":54,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":64,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=fa90dd25bf7b6a9c, timestamp=1516933807686500, }
{traceId=9e73a61ff974f8f1, spanId=ea79e8df71cae2f2, hostName=ts-travel-service, destName=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":100,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":72,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":54,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":64,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=fa90dd25bf7b6a9c, timestamp=1516933807688500, }
{traceId=9e73a61ff974f8f1, spanId=ea79e8df71cae2f2, hostName=ts-ticketinfo-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":100,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":72,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":54,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":65,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=sr, parentId=fa90dd25bf7b6a9c, timestamp=1516933807690000, }
{traceId=9e73a61ff974f8f1, spanId=cdc9ea8321ef72ce, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":100,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":72,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":54,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":66,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cs, parentId=ea79e8df71cae2f2, timestamp=1516933807691000, }
{traceId=9e73a61ff974f8f1, spanId=cdc9ea8321ef72ce, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":101,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":72,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":54,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":66,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForStationId, type=sr, parentId=ea79e8df71cae2f2, timestamp=1516933807692000, }
{traceId=9e73a61ff974f8f1, spanId=db91c21b33a72acd, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":102,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":72,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":54,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":66,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForStationId, type=cs, parentId=cdc9ea8321ef72ce, timestamp=1516933807693000, }
{traceId=9e73a61ff974f8f1, spanId=db91c21b33a72acd, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":102,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":72,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":55,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":66,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-station-service.StationController.queryForId, type=sr, parentId=cdc9ea8321ef72ce, timestamp=1516933807694500, }
