
=== TestCase6 case6\fail1\basic-1 Fail execution 1 ===
{traceId=40156a4cd7d186a0, spanId=40156a4cd7d186a0, hostName=ts-travel-service, srcName=null, src=null, host=ts-travel-service, clock={"ts-travel-service":1}, event=ts-travel-service.TravelController.query, type=sr, parentId=, timestamp=1516932902045000, }
{traceId=6bb2a7a1ea9ebdf4, spanId=e8606f4436811c59, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":72,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":14,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=cs, parentId=3ef7ea7dc03bc30c, timestamp=1516932725673000, }
{traceId=6bb2a7a1ea9ebdf4, spanId=e8606f4436811c59, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":73,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":14,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForTravel, type=sr, parentId=3ef7ea7dc03bc30c, timestamp=1516932725675000, }
{traceId=6bb2a7a1ea9ebdf4, spanId=99a17af4ed022146, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":74,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":14,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=e8606f4436811c59, timestamp=1516932725677000, }
{traceId=6bb2a7a1ea9ebdf4, spanId=99a17af4ed022146, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":74,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":41,"ts-route-service":14,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-station-service.StationController.exist, type=sr, parentId=e8606f4436811c59, timestamp=1516932725679000, }
{traceId=6bb2a7a1ea9ebdf4, spanId=99a17af4ed022146, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":74,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":42,"ts-route-service":14,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.exist, type=ss, parentId=e8606f4436811c59, timestamp=1516932725682000, }
{traceId=6bb2a7a1ea9ebdf4, spanId=99a17af4ed022146, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":75,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":42,"ts-route-service":14,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=e8606f4436811c59, timestamp=1516932725684000, }
{traceId=6bb2a7a1ea9ebdf4, spanId=4d7c648409374508, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":76,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":42,"ts-route-service":14,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=e8606f4436811c59, timestamp=1516932725685000, }
{traceId=6bb2a7a1ea9ebdf4, spanId=4d7c648409374508, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":76,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":43,"ts-route-service":14,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-station-service.StationController.exist, type=sr, parentId=e8606f4436811c59, timestamp=1516932725686500, }
{traceId=6bb2a7a1ea9ebdf4, spanId=4d7c648409374508, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":76,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":44,"ts-route-service":14,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.exist, type=ss, parentId=e8606f4436811c59, timestamp=1516932725689500, }
{traceId=6bb2a7a1ea9ebdf4, spanId=4d7c648409374508, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":77,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":44,"ts-route-service":14,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=e8606f4436811c59, timestamp=1516932725691000, }
{traceId=6bb2a7a1ea9ebdf4, spanId=bcce982eb015bfe3, hostName=ts-basic-service, destName=ts-train-service, host=ts-basic-service, clock={"ts-basic-service":78,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":44,"ts-route-service":14,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-train-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=e8606f4436811c59, timestamp=1516932725692000, }
{traceId=6bb2a7a1ea9ebdf4, spanId=bcce982eb015bfe3, hostName=ts-train-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-train-service, clock={"ts-basic-service":78,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":13,"ts-contacts-service":8,"ts-station-service":44,"ts-route-service":14,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=e8606f4436811c59, timestamp=1516932725693500, }
{traceId=6bb2a7a1ea9ebdf4, spanId=bcce982eb015bfe3, hostName=ts-train-service, destName=ts-basic-service, host=ts-train-service, clock={"ts-basic-service":78,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":44,"ts-route-service":14,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=e8606f4436811c59, timestamp=1516932725698500, }
{traceId=6bb2a7a1ea9ebdf4, spanId=bcce982eb015bfe3, hostName=ts-basic-service, srcName=ts-train-service, src=ts-train-service, host=ts-basic-service, clock={"ts-basic-service":79,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":44,"ts-route-service":14,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=e8606f4436811c59, timestamp=1516932725700000, }
{traceId=6bb2a7a1ea9ebdf4, spanId=2b7b84998eb9c65d, hostName=ts-basic-service, destName=ts-route-service, host=ts-basic-service, clock={"ts-basic-service":80,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":44,"ts-route-service":14,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-route-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=e8606f4436811c59, timestamp=1516932725701000, }
{traceId=6bb2a7a1ea9ebdf4, spanId=2b7b84998eb9c65d, hostName=ts-route-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-route-service, clock={"ts-basic-service":80,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":44,"ts-route-service":15,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-route-service.RouteController.queryById, type=sr, parentId=e8606f4436811c59, timestamp=1516932725702500, }
{traceId=6bb2a7a1ea9ebdf4, spanId=2b7b84998eb9c65d, hostName=ts-route-service, destName=ts-basic-service, host=ts-route-service, clock={"ts-basic-service":80,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":44,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=e8606f4436811c59, timestamp=1516932725706500, }
{traceId=6bb2a7a1ea9ebdf4, spanId=2b7b84998eb9c65d, hostName=ts-basic-service, srcName=ts-route-service, src=ts-route-service, host=ts-basic-service, clock={"ts-basic-service":81,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":44,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=e8606f4436811c59, timestamp=1516932725708000, }
{traceId=6bb2a7a1ea9ebdf4, spanId=6e36719d10c9b6df, hostName=ts-basic-service, destName=ts-price-service, host=ts-basic-service, clock={"ts-basic-service":82,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":44,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-price-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=e8606f4436811c59, timestamp=1516932725709000, }
{traceId=6bb2a7a1ea9ebdf4, spanId=6e36719d10c9b6df, hostName=ts-price-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-price-service, clock={"ts-basic-service":82,"ts-config-service":4,"ts-price-service":5,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":44,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-price-service.PriceController.query, type=sr, parentId=e8606f4436811c59, timestamp=1516932725710500, }
{traceId=6bb2a7a1ea9ebdf4, spanId=6e36719d10c9b6df, hostName=ts-price-service, destName=ts-basic-service, host=ts-price-service, clock={"ts-basic-service":82,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":44,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-price-service.PriceController.query, type=ss, parentId=e8606f4436811c59, timestamp=1516932725716500, }
{traceId=6bb2a7a1ea9ebdf4, spanId=6e36719d10c9b6df, hostName=ts-basic-service, srcName=ts-price-service, src=ts-price-service, host=ts-basic-service, clock={"ts-basic-service":83,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":44,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=e8606f4436811c59, timestamp=1516932725718000, }
{traceId=6bb2a7a1ea9ebdf4, spanId=6bbc373e6639ae34, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":84,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":44,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=e8606f4436811c59, timestamp=1516932725719000, }
{traceId=6bb2a7a1ea9ebdf4, spanId=6bbc373e6639ae34, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":84,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":45,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-station-service.StationController.queryForId, type=sr, parentId=e8606f4436811c59, timestamp=1516932725720500, }
{traceId=6bb2a7a1ea9ebdf4, spanId=6bbc373e6639ae34, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":84,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":46,"ts-route-service":16,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=e8606f4436811c59, timestamp=1516932725723500, }
