
=== TestCase1 case1\success\basic Success execution 1 ===
{traceId=d62a190b855781b7, spanId=d62a190b855781b7, hostName=ts-preserve-other-service, srcName=null, src=null, host=ts-preserve-other-service, clock={"ts-preserve-other-service":1}, event=ts-preserve-other-service.PreserveOtherController.preserve, type=sr, parentId=, timestamp=1516861064992000, }
{traceId=d62a190b855781b7, spanId=fbfc2a3c13fc486a, hostName=ts-train-service, destName=ts-travel2-service, host=ts-train-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":40,"ts-price-service":2,"ts-train-service":6,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":10,"ts-seat-service":16,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-travel2-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=0a2dffe625b35540, timestamp=1516861069458500, }
{traceId=d62a190b855781b7, spanId=fbfc2a3c13fc486a, hostName=ts-travel2-service, srcName=ts-train-service, src=ts-train-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":41,"ts-price-service":2,"ts-train-service":6,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":10,"ts-seat-service":16,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-travel2-service.Travel2Controller.getTrainTypeByTripId, type=cr, parentId=0a2dffe625b35540, timestamp=1516861069501000, }
{traceId=d62a190b855781b7, spanId=0a2dffe625b35540, hostName=ts-travel2-service, destName=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":42,"ts-price-service":2,"ts-train-service":6,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":10,"ts-seat-service":16,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-seat-service, event=ts-travel2-service.Travel2Controller.getTrainTypeByTripId, type=ss, parentId=afc9f21292917ad4, timestamp=1516861069505000, }
{traceId=d62a190b855781b7, spanId=0a2dffe625b35540, hostName=ts-seat-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":42,"ts-price-service":2,"ts-train-service":6,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":10,"ts-seat-service":17,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=afc9f21292917ad4, timestamp=1516861069507500, }
{traceId=d62a190b855781b7, spanId=339a0fdc632a63f0, hostName=ts-seat-service, destName=ts-config-service, host=ts-seat-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":42,"ts-price-service":2,"ts-train-service":6,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":10,"ts-seat-service":18,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-config-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=afc9f21292917ad4, timestamp=1516861069510500, }
{traceId=d62a190b855781b7, spanId=339a0fdc632a63f0, hostName=ts-config-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-config-service, clock={"ts-basic-service":48,"ts-config-service":3,"ts-travel2-service":42,"ts-price-service":2,"ts-train-service":6,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":10,"ts-seat-service":18,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-config-service.ConfigController.query, type=sr, parentId=afc9f21292917ad4, timestamp=1516861069515000, }
{traceId=d62a190b855781b7, spanId=339a0fdc632a63f0, hostName=ts-config-service, destName=ts-seat-service, host=ts-config-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":42,"ts-price-service":2,"ts-train-service":6,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":10,"ts-seat-service":18,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-seat-service, event=ts-config-service.ConfigController.query, type=ss, parentId=afc9f21292917ad4, timestamp=1516861069530000, }
{traceId=d62a190b855781b7, spanId=339a0fdc632a63f0, hostName=ts-seat-service, srcName=ts-config-service, src=ts-config-service, host=ts-seat-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":42,"ts-price-service":2,"ts-train-service":6,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":10,"ts-seat-service":19,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=afc9f21292917ad4, timestamp=1516861069534500, }
{traceId=d62a190b855781b7, spanId=afc9f21292917ad4, hostName=ts-seat-service, destName=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":42,"ts-price-service":2,"ts-train-service":6,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":10,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-travel2-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=ss, parentId=899962151def9560, timestamp=1516861069536500, }
{traceId=d62a190b855781b7, spanId=afc9f21292917ad4, hostName=ts-travel2-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":43,"ts-price-service":2,"ts-train-service":6,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":10,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-travel2-service.Travel2Controller.getTripAllDetailInfo, type=cr, parentId=899962151def9560, timestamp=1516861069539500, }
{traceId=d62a190b855781b7, spanId=d4db50ee8da7f83d, hostName=ts-travel2-service, destName=ts-train-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":44,"ts-price-service":2,"ts-train-service":6,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":10,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-train-service, event=ts-travel2-service.Travel2Controller.getTripAllDetailInfo, type=cs, parentId=899962151def9560, timestamp=1516861069541500, }
{traceId=d62a190b855781b7, spanId=d4db50ee8da7f83d, hostName=ts-train-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-train-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":44,"ts-price-service":2,"ts-train-service":7,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":10,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=899962151def9560, timestamp=1516861069545000, }
{traceId=d62a190b855781b7, spanId=d4db50ee8da7f83d, hostName=ts-train-service, destName=ts-travel2-service, host=ts-train-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":44,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":10,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-travel2-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=899962151def9560, timestamp=1516861069556000, }
{traceId=d62a190b855781b7, spanId=d4db50ee8da7f83d, hostName=ts-travel2-service, srcName=ts-train-service, src=ts-train-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":45,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":10,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-travel2-service.Travel2Controller.getTripAllDetailInfo, type=cr, parentId=899962151def9560, timestamp=1516861069559500, }
{traceId=d62a190b855781b7, spanId=899962151def9560, hostName=ts-travel2-service, destName=ts-preserve-other-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":10,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-preserve-other-service, event=ts-travel2-service.Travel2Controller.getTripAllDetailInfo, type=ss, parentId=d62a190b855781b7, timestamp=1516861069568500, }
{traceId=d62a190b855781b7, spanId=899962151def9560, hostName=ts-preserve-other-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-preserve-other-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":11,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-preserve-other-service.PreserveOtherController.preserve, type=cr, parentId=d62a190b855781b7, timestamp=1516861069572000, }
{traceId=d62a190b855781b7, spanId=af648fd491465672, hostName=ts-preserve-other-service, destName=ts-station-service, host=ts-preserve-other-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":12,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-station-service, event=ts-preserve-other-service.PreserveOtherController.preserve, type=cs, parentId=d62a190b855781b7, timestamp=1516861069582000, }
{traceId=d62a190b855781b7, spanId=af648fd491465672, hostName=ts-station-service, srcName=ts-preserve-other-service, src=ts-preserve-other-service, host=ts-station-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":25,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":12,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-station-service.StationController.queryForId, type=sr, parentId=d62a190b855781b7, timestamp=1516861069588000, }
{traceId=d62a190b855781b7, spanId=af648fd491465672, hostName=ts-station-service, destName=ts-preserve-other-service, host=ts-station-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":26,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":12,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-preserve-other-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=d62a190b855781b7, timestamp=1516861069596000, }
{traceId=d62a190b855781b7, spanId=af648fd491465672, hostName=ts-preserve-other-service, srcName=ts-station-service, src=ts-station-service, host=ts-preserve-other-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":26,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":13,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-preserve-other-service.PreserveOtherController.preserve, type=cr, parentId=d62a190b855781b7, timestamp=1516861069602000, }
{traceId=d62a190b855781b7, spanId=4cf2f3abbcf040f9, hostName=ts-preserve-other-service, destName=ts-station-service, host=ts-preserve-other-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":26,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-station-service, event=ts-preserve-other-service.PreserveOtherController.preserve, type=cs, parentId=d62a190b855781b7, timestamp=1516861069604000, }
{traceId=d62a190b855781b7, spanId=4cf2f3abbcf040f9, hostName=ts-station-service, srcName=ts-preserve-other-service, src=ts-preserve-other-service, host=ts-station-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":27,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-station-service.StationController.queryForId, type=sr, parentId=d62a190b855781b7, timestamp=1516861069607500, }
{traceId=d62a190b855781b7, spanId=4cf2f3abbcf040f9, hostName=ts-station-service, destName=ts-preserve-other-service, host=ts-station-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":28,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-preserve-other-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=d62a190b855781b7, timestamp=1516861069614500, }
{traceId=d62a190b855781b7, spanId=4cf2f3abbcf040f9, hostName=ts-preserve-other-service, srcName=ts-station-service, src=ts-station-service, host=ts-preserve-other-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":28,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":15,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-preserve-other-service.PreserveOtherController.preserve, type=cr, parentId=d62a190b855781b7, timestamp=1516861069618000, }
{traceId=d62a190b855781b7, spanId=bdc8f4cd2eca39b8, hostName=ts-preserve-other-service, destName=ts-ticketinfo-service, host=ts-preserve-other-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":28,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-ticketinfo-service, event=ts-preserve-other-service.PreserveOtherController.preserve, type=cs, parentId=d62a190b855781b7, timestamp=1516861069643000, }
{traceId=d62a190b855781b7, spanId=bdc8f4cd2eca39b8, hostName=ts-ticketinfo-service, srcName=ts-preserve-other-service, src=ts-preserve-other-service, host=ts-ticketinfo-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":28,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":37,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=sr, parentId=d62a190b855781b7, timestamp=1516861069647000, }
