
=== TestCase2 case2\success\basic-2 Success execution 1 ===
{traceId=f9f0c85a1d119819, spanId=f9f0c85a1d119819, hostName=ts-click-twice, srcName=null, src=null, host=ts-click-twice, clock={"ts-click-twice":1}, event=ts-click-twice.ClickController.clickTwice, type=sr, parentId=, timestamp=1516933279202000, }
{traceId=f9f0c85a1d119819, spanId=4c0a470dae007746, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":66,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":56,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":37,"ts-route-service":12,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":42,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, event=ts-station-service.StationController.queryForId, type=sr, parentId=3272a6a135e65b83, timestamp=1516933280825500, }
{traceId=f9f0c85a1d119819, spanId=4c0a470dae007746, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":66,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":56,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":38,"ts-route-service":12,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":42,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=3272a6a135e65b83, timestamp=1516933280828500, }
{traceId=f9f0c85a1d119819, spanId=4c0a470dae007746, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":67,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":56,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":38,"ts-route-service":12,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":42,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForStationId, type=cr, parentId=3272a6a135e65b83, timestamp=1516933280830000, }
{traceId=f9f0c85a1d119819, spanId=3272a6a135e65b83, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":68,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":56,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":38,"ts-route-service":12,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":42,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForStationId, type=ss, parentId=bde44f8c6e855340, timestamp=1516933280831000, }
{traceId=f9f0c85a1d119819, spanId=3272a6a135e65b83, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":68,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":56,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":38,"ts-route-service":12,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":43,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cr, parentId=bde44f8c6e855340, timestamp=1516933280832500, }
{traceId=f9f0c85a1d119819, spanId=bde44f8c6e855340, hostName=ts-ticketinfo-service, destName=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":68,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":56,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":38,"ts-route-service":12,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":44,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=ss, parentId=a83eb3d5073c0be8, timestamp=1516933280833500, }
{traceId=f9f0c85a1d119819, spanId=bde44f8c6e855340, hostName=ts-travel-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":68,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":57,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":38,"ts-route-service":12,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":44,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=a83eb3d5073c0be8, timestamp=1516933280835500, }
{traceId=f9f0c85a1d119819, spanId=38b4a2b757cebba2, hostName=ts-travel-service, destName=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":68,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":58,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":38,"ts-route-service":12,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":44,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=a83eb3d5073c0be8, timestamp=1516933280838500, }
{traceId=f9f0c85a1d119819, spanId=38b4a2b757cebba2, hostName=ts-ticketinfo-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":68,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":58,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":38,"ts-route-service":12,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":45,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=sr, parentId=a83eb3d5073c0be8, timestamp=1516933280839500, }
{traceId=f9f0c85a1d119819, spanId=7f65d318438d7101, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":68,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":58,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":38,"ts-route-service":12,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":46,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cs, parentId=38b4a2b757cebba2, timestamp=1516933280841500, }
{traceId=f9f0c85a1d119819, spanId=7f65d318438d7101, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":69,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":58,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":38,"ts-route-service":12,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":46,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForStationId, type=sr, parentId=38b4a2b757cebba2, timestamp=1516933280843500, }
{traceId=f9f0c85a1d119819, spanId=e37509c44a9e7f2a, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":70,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":58,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":38,"ts-route-service":12,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":46,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForStationId, type=cs, parentId=7f65d318438d7101, timestamp=1516933280845500, }
{traceId=f9f0c85a1d119819, spanId=e37509c44a9e7f2a, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":70,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":58,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":39,"ts-route-service":12,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":46,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, event=ts-station-service.StationController.queryForId, type=sr, parentId=7f65d318438d7101, timestamp=1516933280847000, }
{traceId=f9f0c85a1d119819, spanId=e37509c44a9e7f2a, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":70,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":58,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":12,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":46,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=7f65d318438d7101, timestamp=1516933280850000, }
{traceId=f9f0c85a1d119819, spanId=e37509c44a9e7f2a, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":71,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":58,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":12,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":46,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForStationId, type=cr, parentId=7f65d318438d7101, timestamp=1516933280851500, }
{traceId=f9f0c85a1d119819, spanId=7f65d318438d7101, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":72,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":58,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":12,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":46,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForStationId, type=ss, parentId=38b4a2b757cebba2, timestamp=1516933280852500, }
{traceId=f9f0c85a1d119819, spanId=7f65d318438d7101, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":72,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":58,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":12,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":47,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cr, parentId=38b4a2b757cebba2, timestamp=1516933280854500, }
{traceId=f9f0c85a1d119819, spanId=38b4a2b757cebba2, hostName=ts-ticketinfo-service, destName=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":72,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":58,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":12,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":48,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=ss, parentId=a83eb3d5073c0be8, timestamp=1516933280856500, }
{traceId=f9f0c85a1d119819, spanId=38b4a2b757cebba2, hostName=ts-travel-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":72,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":59,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":12,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":48,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=a83eb3d5073c0be8, timestamp=1516933280857500, }
{traceId=f9f0c85a1d119819, spanId=d079ce6dbede536f, hostName=ts-travel-service, destName=ts-route-service, host=ts-travel-service, clock={"ts-basic-service":72,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":60,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":12,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":48,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, dest=ts-route-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=a83eb3d5073c0be8, timestamp=1516933280859500, }
{traceId=f9f0c85a1d119819, spanId=d079ce6dbede536f, hostName=ts-route-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":72,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":60,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":13,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":48,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, event=ts-route-service.RouteController.queryById, type=sr, parentId=a83eb3d5073c0be8, timestamp=1516933280861500, }
{traceId=f9f0c85a1d119819, spanId=d079ce6dbede536f, hostName=ts-route-service, destName=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":72,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":60,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":14,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":48,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=a83eb3d5073c0be8, timestamp=1516933280865500, }
{traceId=f9f0c85a1d119819, spanId=d079ce6dbede536f, hostName=ts-travel-service, srcName=ts-route-service, src=ts-route-service, host=ts-travel-service, clock={"ts-basic-service":72,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":61,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":14,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":48,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=a83eb3d5073c0be8, timestamp=1516933280867500, }
{traceId=f9f0c85a1d119819, spanId=92e74b9a04c62150, hostName=ts-travel-service, destName=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":72,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":14,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":48,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=a83eb3d5073c0be8, timestamp=1516933280868500, }
