
=== TestCase1 case1\fail1\basic-1 Fail execution 1 ===
{traceId=e3eb6990a3b4388c, spanId=e3eb6990a3b4388c, hostName=ts-travel-service, srcName=null, src=null, host=ts-travel-service, clock={"ts-travel-service":1}, event=ts-travel-service.TravelController.query, type=sr, parentId=, timestamp=1516934006615000, }
{traceId=95e4b53e3c4a6ca1, spanId=3f6b78e1133de51e, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":111,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":86,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":74,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForStationId, type=cr, parentId=ef89eff734290ec8, timestamp=1516935574261000, }
{traceId=95e4b53e3c4a6ca1, spanId=ef89eff734290ec8, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":86,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":74,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForStationId, type=ss, parentId=4dce7e078645c604, timestamp=1516935574263000, }
{traceId=95e4b53e3c4a6ca1, spanId=ef89eff734290ec8, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":86,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":75,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cr, parentId=4dce7e078645c604, timestamp=1516935574264000, }
{traceId=95e4b53e3c4a6ca1, spanId=4dce7e078645c604, hostName=ts-ticketinfo-service, destName=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":86,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=ss, parentId=e70afba4e064f335, timestamp=1516935574265000, }
{traceId=95e4b53e3c4a6ca1, spanId=4dce7e078645c604, hostName=ts-travel-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":87,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=e70afba4e064f335, timestamp=1516935574266500, }
{traceId=95e4b53e3c4a6ca1, spanId=9e1f6228d6548950, hostName=ts-travel-service, destName=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":88,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=e70afba4e064f335, timestamp=1516935574267500, }
{traceId=95e4b53e3c4a6ca1, spanId=9e1f6228d6548950, hostName=ts-seat-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":88,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":39,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=sr, parentId=e70afba4e064f335, timestamp=1516935574270000, }
{traceId=95e4b53e3c4a6ca1, spanId=b414170fb277996c, hostName=ts-seat-service, destName=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":88,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":40,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=9e1f6228d6548950, timestamp=1516935574272000, }
{traceId=95e4b53e3c4a6ca1, spanId=b414170fb277996c, hostName=ts-travel-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":89,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":40,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getRouteByTripId, type=sr, parentId=9e1f6228d6548950, timestamp=1516935574273000, }
{traceId=95e4b53e3c4a6ca1, spanId=0ecf8944bbbde6f1, hostName=ts-travel-service, destName=ts-route-service, host=ts-travel-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":90,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":40,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-route-service, event=ts-travel-service.TravelController.getRouteByTripId, type=cs, parentId=b414170fb277996c, timestamp=1516935574277000, }
{traceId=95e4b53e3c4a6ca1, spanId=0ecf8944bbbde6f1, hostName=ts-route-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":90,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":19,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":40,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-route-service.RouteController.queryById, type=sr, parentId=b414170fb277996c, timestamp=1516935574278000, }
{traceId=95e4b53e3c4a6ca1, spanId=0ecf8944bbbde6f1, hostName=ts-route-service, destName=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":90,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":40,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=b414170fb277996c, timestamp=1516935574282000, }
{traceId=95e4b53e3c4a6ca1, spanId=0ecf8944bbbde6f1, hostName=ts-travel-service, srcName=ts-route-service, src=ts-route-service, host=ts-travel-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":91,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":40,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getRouteByTripId, type=cr, parentId=b414170fb277996c, timestamp=1516935574283000, }
{traceId=95e4b53e3c4a6ca1, spanId=b414170fb277996c, hostName=ts-travel-service, destName=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":92,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":40,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-travel-service.TravelController.getRouteByTripId, type=ss, parentId=9e1f6228d6548950, timestamp=1516935574284000, }
{traceId=95e4b53e3c4a6ca1, spanId=b414170fb277996c, hostName=ts-seat-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":92,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":41,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=9e1f6228d6548950, timestamp=1516935574285000, }
{traceId=95e4b53e3c4a6ca1, spanId=6933f9a5ccbca014, hostName=ts-seat-service, destName=ts-order-service, host=ts-seat-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":92,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":42,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-order-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=9e1f6228d6548950, timestamp=1516935574287000, }
{traceId=95e4b53e3c4a6ca1, spanId=6933f9a5ccbca014, hostName=ts-order-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-order-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":92,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":42,"ts-order-service":21,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-order-service.OrderController.getTicketListByDateAndTripId, type=sr, parentId=9e1f6228d6548950, timestamp=1516935574287500, }
{traceId=95e4b53e3c4a6ca1, spanId=6933f9a5ccbca014, hostName=ts-order-service, destName=ts-seat-service, host=ts-order-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":92,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":42,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-order-service.OrderController.getTicketListByDateAndTripId, type=ss, parentId=9e1f6228d6548950, timestamp=1516935574292500, }
{traceId=95e4b53e3c4a6ca1, spanId=6933f9a5ccbca014, hostName=ts-seat-service, srcName=ts-order-service, src=ts-order-service, host=ts-seat-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":92,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":43,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=9e1f6228d6548950, timestamp=1516935574293000, }
{traceId=95e4b53e3c4a6ca1, spanId=b7f639443642d53d, hostName=ts-seat-service, destName=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":92,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":44,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=9e1f6228d6548950, timestamp=1516935574295000, }
{traceId=95e4b53e3c4a6ca1, spanId=b7f639443642d53d, hostName=ts-travel-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":93,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":44,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=sr, parentId=9e1f6228d6548950, timestamp=1516935574296000, }
{traceId=95e4b53e3c4a6ca1, spanId=52aab084801b6a07, hostName=ts-travel-service, destName=ts-train-service, host=ts-travel-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":94,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":44,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-train-service, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=cs, parentId=b7f639443642d53d, timestamp=1516935574299000, }
{traceId=95e4b53e3c4a6ca1, spanId=52aab084801b6a07, hostName=ts-train-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-train-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":94,"ts-train-service":17,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":44,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=b7f639443642d53d, timestamp=1516935574300500, }
{traceId=95e4b53e3c4a6ca1, spanId=52aab084801b6a07, hostName=ts-train-service, destName=ts-travel-service, host=ts-train-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":94,"ts-train-service":18,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":44,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=b7f639443642d53d, timestamp=1516935574305500, }
{traceId=95e4b53e3c4a6ca1, spanId=52aab084801b6a07, hostName=ts-travel-service, srcName=ts-train-service, src=ts-train-service, host=ts-travel-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":95,"ts-train-service":18,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":44,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=cr, parentId=b7f639443642d53d, timestamp=1516935574307000, }
